transaction_id,is_anomaly,anomaly_type
JE101552,0,none
JE101553,0,none
JE101554,0,none
JE101555,0,none
JE101556,0,none
JE101557,0,none
JE101558,0,none
JE101559,0,none
JE101560,0,none
JE101561,0,none
JE101562,0,none
JE101563,0,none
JE101564,0,none
JE101565,0,none
JE101566,0,none
JE101567,0,none
JE101568,0,none
JE101569,0,none
JE101570,0,none
JE101571,0,none
JE101572,0,none
JE101573,0,none
JE101574,0,none
JE101575,0,none
JE101576,0,none
JE101577,0,none
JE101578,0,none
JE101579,0,none
JE101580,0,none
JE101581,0,none
JE101582,0,none
JE101583,0,none
JE101584,0,none
JE101585,0,none
JE101586,0,none
JE101587,0,none
JE101588,0,none
JE101589,0,none
JE101590,0,none
JE101591,0,none
JE101592,0,none
JE101593,0,none
JE101594,0,none
JE101595,0,none
JE101596,0,none
JE101597,0,none
JE101598,0,none
JE101599,0,none
JE101600,0,none
JE101601,0,none
JE101602,0,none
JE101603,0,none
JE101604,0,none
JE101605,0,none
JE101606,0,none
JE101607,0,none
JE101608,0,none
JE101609,0,none
JE101610,0,none
JE101611,0,none
JE101612,0,none
JE101613,0,none
JE101614,0,none
JE101615,0,none
JE101616,0,none
JE101617,0,none
JE101618,0,none
JE101619,0,none
JE101620,0,none
JE101621,0,none
JE101622,0,none
JE101623,0,none
JE101624,0,none
JE101625,0,none
JE101626,0,none
JE101627,0,none
JE101628,0,none
JE101629,0,none
JE101630,0,none
JE101631,0,none
JE101632,0,none
JE101633,0,none
JE101634,0,none
JE101635,0,none
JE101636,0,none
JE101637,0,none
JE101638,0,none
JE101639,0,none
JE101640,0,none
JE101641,0,none
JE101642,0,none
JE101643,0,none
JE101644,0,none
JE101645,0,none
JE101646,0,none
JE101647,0,none
JE101648,0,none
JE101649,0,none
JE101650,0,none
JE101651,0,none
JE101652,0,none
JE101653,0,none
JE101654,0,none
JE101655,0,none
JE101656,0,none
JE101657,0,none
JE101658,0,none
JE101659,0,none
JE101660,0,none
JE101661,0,none
JE101662,0,none
JE101663,0,none
JE101664,0,none
JE101665,0,none
JE101666,0,none
JE101667,0,none
JE101668,0,none
JE101669,0,none
JE101670,0,none
JE101671,0,none
JE101672,0,none
JE101673,0,none
JE101674,0,none
JE101675,0,none
JE101676,0,none
JE101677,0,none
JE101678,0,none
JE101679,0,none
JE101680,0,none
JE101681,0,none
JE101682,0,none
JE101683,0,none
JE101684,0,none
JE101685,0,none
JE101686,0,none
JE101687,0,none
JE101688,0,none
JE101689,0,none
JE101690,0,none
JE101691,0,none
JE101692,0,none
JE101693,0,none
JE101694,0,none
JE101695,0,none
JE101696,0,none
JE101697,0,none
JE101698,0,none
JE101699,0,none
JE101700,0,none
JE101701,0,none
JE101702,0,none
JE101703,0,none
JE101704,0,none
JE101705,0,none
JE101706,0,none
JE101707,0,none
JE101708,0,none
JE101709,0,none
JE101710,0,none
JE101711,0,none
JE101712,0,none
JE101713,0,none
JE101714,0,none
JE101715,0,none
JE101716,0,none
JE101717,0,none
JE101718,0,none
JE101719,0,none
JE101720,0,none
JE101721,0,none
JE101722,0,none
JE101723,0,none
JE101724,0,none
JE101725,0,none
JE101726,0,none
JE101727,0,none
JE101728,0,none
JE101729,0,none
JE101730,0,none
JE101731,0,none
JE101732,0,none
JE101733,0,none
JE101734,0,none
JE101735,0,none
JE101736,0,none
JE101737,0,none
JE101738,0,none
JE101739,0,none
JE101740,0,none
JE101741,0,none
JE101742,0,none
JE101743,0,none
JE101744,0,none
JE101745,0,none
JE101746,0,none
JE101747,0,none
JE101748,0,none
JE101749,0,none
JE101750,0,none
JE101751,0,none
JE101752,0,none
JE101753,0,none
JE101754,0,none
JE101755,0,none
JE101756,0,none
JE101757,0,none
JE101758,0,none
JE101759,0,none
JE101760,0,none
JE101761,0,none
JE101762,0,none
JE101763,0,none
JE101764,0,none
JE101765,0,none
JE101766,0,none
JE101767,0,none
JE101768,0,none
JE101769,0,none
JE101770,0,none
JE101771,0,none
JE101772,0,none
JE101773,0,none
JE101774,0,none
JE101775,0,none
JE101776,0,none
JE101777,0,none
JE101778,0,none
JE101779,0,none
JE101780,0,none
JE101781,0,none
JE101782,0,none
JE101783,0,none
JE101784,0,none
JE101785,0,none
JE101786,0,none
JE101787,0,none
JE101788,0,none
JE101789,0,none
JE101790,0,none
JE101791,0,none
JE101792,0,none
JE101793,0,none
JE101794,0,none
JE101795,0,none
JE101796,0,none
JE101797,0,none
JE101798,0,none
JE101799,0,none
JE101800,0,none
JE101801,0,none
JE101802,0,none
JE101803,0,none
JE101804,0,none
JE101805,0,none
JE101806,0,none
JE101807,0,none
JE101808,0,none
JE101809,0,none
JE101810,0,none
JE101811,0,none
JE101812,0,none
JE101813,0,none
JE101814,0,none
JE101815,0,none
JE101816,0,none
JE101817,0,none
JE101818,0,none
JE101819,0,none
JE101820,0,none
JE101821,0,none
JE101822,0,none
JE101823,0,none
JE101824,0,none
JE101825,0,none
JE101826,0,none
JE101827,0,none
JE101828,0,none
JE101829,0,none
JE101830,0,none
JE101831,0,none
JE101832,0,none
JE101833,0,none
JE101834,0,none
JE101835,0,none
JE101836,0,none
JE101837,0,none
JE101838,0,none
JE101839,0,none
JE101840,0,none
JE101841,0,none
JE101842,0,none
JE101843,0,none
JE101844,0,none
JE101845,0,none
JE101846,0,none
JE101847,0,none
JE101848,0,none
JE101849,0,none
JE101850,0,none
JE101851,0,none
JE101852,0,none
JE101853,0,none
JE101854,0,none
JE101855,0,none
JE101856,0,none
JE101857,0,none
JE101858,0,none
JE101859,0,none
JE101860,0,none
JE101861,0,none
JE101862,0,none
JE101863,0,none
JE101864,0,none
JE101865,0,none
JE101866,0,none
JE101867,0,none
JE101868,0,none
JE101869,0,none
JE101870,0,none
JE101871,0,none
JE101872,0,none
JE101873,0,none
JE101874,0,none
JE101875,0,none
JE101876,0,none
JE101877,0,none
JE101878,0,none
JE101879,0,none
JE101880,0,none
JE101881,0,none
JE101882,0,none
JE101883,0,none
JE101884,0,none
JE101885,0,none
JE101886,0,none
JE101887,0,none
JE101888,0,none
JE101889,0,none
JE101890,0,none
JE101891,0,none
JE101892,0,none
JE101893,0,none
JE101894,0,none
JE101895,0,none
JE101896,0,none
JE101897,0,none
JE101898,0,none
JE101899,0,none
JE101900,0,none
JE101901,0,none
JE101902,0,none
JE101903,0,none
JE101904,0,none
JE101905,0,none
JE101906,0,none
JE101907,0,none
JE101908,0,none
JE101909,0,none
JE101910,0,none
JE101911,0,none
JE101912,0,none
JE101913,0,none
JE101914,0,none
JE101915,0,none
JE101916,0,none
JE101917,0,none
JE101918,0,none
JE101919,0,none
JE101920,0,none
JE101921,0,none
JE101922,0,none
JE101923,0,none
JE101924,0,none
JE101925,0,none
JE101926,0,none
JE101927,0,none
JE101928,0,none
JE101929,0,none
JE101930,0,none
JE101931,0,none
JE101932,0,none
JE101933,0,none
JE101934,0,none
JE101935,0,none
JE101936,0,none
JE101937,0,none
JE101938,0,none
JE101939,0,none
JE101940,0,none
JE101941,0,none
JE101942,0,none
JE101943,0,none
JE101944,0,none
JE101945,0,none
JE101946,0,none
JE101947,0,none
JE101948,0,none
JE101949,0,none
JE101950,0,none
JE101951,0,none
JE101952,0,none
JE101953,0,none
JE101954,0,none
JE101955,0,none
JE101956,0,none
JE101957,0,none
JE101958,0,none
JE101959,0,none
JE101960,0,none
JE101961,0,none
JE101962,0,none
JE101963,0,none
JE101964,0,none
JE101965,0,none
JE101966,0,none
JE101967,0,none
JE101968,0,none
JE101969,0,none
JE101970,0,none
JE101971,0,none
JE101972,0,none
JE101973,0,none
JE101974,0,none
JE101975,0,none
JE101976,0,none
JE101977,0,none
JE101978,0,none
JE101979,0,none
JE101980,0,none
JE101981,0,none
JE101982,0,none
JE101983,0,none
JE101984,0,none
JE101985,0,none
JE101986,0,none
JE101987,0,none
JE101988,0,none
JE101989,0,none
JE101990,0,none
JE101991,0,none
JE101992,0,none
JE101993,0,none
JE101994,0,none
JE101995,0,none
JE101996,0,none
JE101997,0,none
JE101998,0,none
JE101999,0,none
JE102000,0,none
JE102001,0,none
JE102002,0,none
JE102003,0,none
JE102004,0,none
JE102005,0,none
JE102006,0,none
JE102007,0,none
JE102008,0,none
JE102009,0,none
JE102010,0,none
JE102011,0,none
JE102012,0,none
JE102013,0,none
JE102014,0,none
JE102015,0,none
JE102016,0,none
JE102017,0,none
JE102018,0,none
JE102019,0,none
JE102020,0,none
JE102021,0,none
JE102022,0,none
JE102023,0,none
JE102024,0,none
JE102025,0,none
JE102026,0,none
JE102027,0,none
JE102028,0,none
JE102029,0,none
JE102030,0,none
JE102031,0,none
JE102032,0,none
JE102033,0,none
JE102034,0,none
JE102035,0,none
JE102036,0,none
JE102037,0,none
JE102038,0,none
JE102039,0,none
JE102040,0,none
JE102041,0,none
JE102042,0,none
JE102043,0,none
JE102044,0,none
JE102045,0,none
JE102046,0,none
JE102047,0,none
JE102048,0,none
JE102049,0,none
JE102050,0,none
JE102051,0,none
JE102052,0,none
JE102053,0,none
JE102054,0,none
JE102055,0,none
JE102056,0,none
JE102057,0,none
JE102058,0,none
JE102059,0,none
JE102060,0,none
JE102061,0,none
JE102062,0,none
JE102063,0,none
JE102064,0,none
JE102065,0,none
JE102066,0,none
JE102067,0,none
JE102068,0,none
JE102069,0,none
JE102070,0,none
JE102071,0,none
JE102072,0,none
JE102073,0,none
JE102074,0,none
JE102075,0,none
JE102076,0,none
JE102077,0,none
JE102078,0,none
JE102079,0,none
JE102080,0,none
JE102081,0,none
JE102082,0,none
JE102083,0,none
JE102084,0,none
JE102085,0,none
JE102086,0,none
JE102087,0,none
JE102088,0,none
JE102089,0,none
JE102090,0,none
JE102091,0,none
JE102092,0,none
JE102093,0,none
JE102094,0,none
JE102095,0,none
JE102096,0,none
JE102097,0,none
JE102098,0,none
JE102099,0,none
JE102100,0,none
JE102101,0,none
JE102102,0,none
JE102103,0,none
JE102104,0,none
JE102105,0,none
JE102106,0,none
JE102107,0,none
JE102108,0,none
JE102109,0,none
JE102110,0,none
JE102111,0,none
JE102112,0,none
JE102113,0,none
JE102114,0,none
JE102115,0,none
JE102116,0,none
JE102117,0,none
JE102118,0,none
JE102119,0,none
JE102120,0,none
JE102121,0,none
JE102122,0,none
JE102123,0,none
JE102124,0,none
JE102125,0,none
JE102126,0,none
JE102127,0,none
JE102128,0,none
JE102129,0,none
JE102130,0,none
JE102131,0,none
JE102132,0,none
JE102133,0,none
JE102134,0,none
JE102135,0,none
JE102136,0,none
JE102137,0,none
JE102138,0,none
JE102139,0,none
JE102140,0,none
JE102141,0,none
JE102142,0,none
JE102143,0,none
JE102144,0,none
JE102145,0,none
JE102146,0,none
JE102147,0,none
JE102148,0,none
JE102149,0,none
JE102150,0,none
JE102151,0,none
JE102152,0,none
JE102153,0,none
JE102154,0,none
JE102155,0,none
JE102156,0,none
JE102157,0,none
JE102158,0,none
JE102159,0,none
JE102160,0,none
JE102161,0,none
JE102162,0,none
JE102163,0,none
JE102164,0,none
JE102165,0,none
JE102166,0,none
JE102167,0,none
JE102168,0,none
JE102169,0,none
JE102170,0,none
JE102171,0,none
JE102172,0,none
JE102173,0,none
JE102174,0,none
JE102175,0,none
JE102176,0,none
JE102177,0,none
JE102178,0,none
JE102179,0,none
JE102180,0,none
JE102181,0,none
JE102182,0,none
JE102183,0,none
JE102184,0,none
JE102185,0,none
JE102186,0,none
JE102187,0,none
JE102188,0,none
JE102189,0,none
JE102190,0,none
JE102191,0,none
JE102192,0,none
JE102193,0,none
JE102194,0,none
JE102195,0,none
JE102196,0,none
JE102197,0,none
JE102198,0,none
JE102199,0,none
JE102200,0,none
JE102201,0,none
JE102202,0,none
JE102203,0,none
JE102204,0,none
JE102205,0,none
JE102206,0,none
JE102207,0,none
JE102208,0,none
JE102209,0,none
JE102210,0,none
JE102211,0,none
JE102212,0,none
JE102213,0,none
JE102214,0,none
JE102215,0,none
JE102216,0,none
JE102217,0,none
JE102218,0,none
JE102219,0,none
JE102220,0,none
JE102221,0,none
JE102222,0,none
JE102223,0,none
JE102224,0,none
JE102225,0,none
JE102226,0,none
JE102227,0,none
JE102228,0,none
JE102229,0,none
JE102230,0,none
JE102231,0,none
JE102232,0,none
JE102233,0,none
JE102234,0,none
JE102235,0,none
JE102236,0,none
JE102237,0,none
JE102238,0,none
JE102239,0,none
JE102240,0,none
JE102241,0,none
JE102242,0,none
JE102243,0,none
JE102244,0,none
JE102245,0,none
JE102246,0,none
JE102247,0,none
JE102248,0,none
JE102249,0,none
JE102250,0,none
JE102251,0,none
JE102252,0,none
JE102253,0,none
JE102254,0,none
JE102255,0,none
JE102256,0,none
JE102257,0,none
JE102258,0,none
JE102259,0,none
JE102260,0,none
JE102261,0,none
JE102262,0,none
JE102263,0,none
JE102264,0,none
JE102265,0,none
JE102266,0,none
JE102267,0,none
JE102268,0,none
JE102269,0,none
JE102270,0,none
JE102271,0,none
JE102272,0,none
JE102273,0,none
JE102274,0,none
JE102275,0,none
JE102276,0,none
JE102277,0,none
JE102278,0,none
JE102279,0,none
JE102280,0,none
JE102281,0,none
JE102282,0,none
JE102283,0,none
JE102284,0,none
JE102285,0,none
JE102286,0,none
JE102287,0,none
JE102288,0,none
JE102289,0,none
JE102290,0,none
JE102291,0,none
JE102292,0,none
JE102293,0,none
JE102294,0,none
JE102295,0,none
JE102296,0,none
JE102297,0,none
JE102298,0,none
JE102299,0,none
JE102300,0,none
JE102301,0,none
JE102302,0,none
JE102303,0,none
JE102304,0,none
JE102305,0,none
JE102306,0,none
JE102307,0,none
JE102308,0,none
JE102309,0,none
JE102310,0,none
JE102311,0,none
JE102312,0,none
JE102313,0,none
JE102314,0,none
JE102315,0,none
JE102316,0,none
JE102317,0,none
JE102318,0,none
JE102319,0,none
JE102320,0,none
JE102321,0,none
JE102322,0,none
JE102323,0,none
JE102324,0,none
JE102325,0,none
JE102326,0,none
JE102327,0,none
JE102328,0,none
JE102329,0,none
JE102330,0,none
JE102331,0,none
JE102332,0,none
JE102333,0,none
JE102334,0,none
JE102335,0,none
JE102336,0,none
JE102337,0,none
JE102338,0,none
JE102339,0,none
JE102340,0,none
JE102341,0,none
JE102342,0,none
JE102343,0,none
JE102344,0,none
JE102345,0,none
JE102346,0,none
JE102347,0,none
JE102348,0,none
JE102349,0,none
JE102350,0,none
JE102351,0,none
JE102352,0,none
JE102353,0,none
JE102354,0,none
JE102355,0,none
JE102356,0,none
JE102357,0,none
JE102358,0,none
JE102359,0,none
JE102360,0,none
JE102361,0,none
JE102362,0,none
JE102363,0,none
JE102364,0,none
JE102365,0,none
JE102366,0,none
JE102367,0,none
JE102368,0,none
JE102369,0,none
JE102370,0,none
JE102371,0,none
JE102372,0,none
JE102373,0,none
JE102374,0,none
JE102375,0,none
JE102376,0,none
JE102377,0,none
JE102378,0,none
JE102379,0,none
JE102380,0,none
JE102381,0,none
JE102382,0,none
JE102383,0,none
JE102384,0,none
JE102385,0,none
JE102386,0,none
JE102387,0,none
JE102388,0,none
JE102389,0,none
JE102390,0,none
JE102391,0,none
JE102392,0,none
JE102393,0,none
JE102394,0,none
JE102395,0,none
JE102396,0,none
JE102397,0,none
JE102398,0,none
JE102399,0,none
JE102400,0,none
JE102401,0,none
JE102402,0,none
JE102403,0,none
JE102404,0,none
JE102405,0,none
JE102406,0,none
JE102407,0,none
JE102408,0,none
JE102409,0,none
JE102410,0,none
JE102411,0,none
JE102412,0,none
JE102413,0,none
JE102414,0,none
JE102415,0,none
JE102416,0,none
JE102417,0,none
JE102418,0,none
JE102419,0,none
JE102420,0,none
JE102421,0,none
JE102422,0,none
JE102423,0,none
JE102424,0,none
JE102425,0,none
JE102426,0,none
JE102427,0,none
JE102428,0,none
JE102429,0,none
JE102430,0,none
JE102431,0,none
JE102432,0,none
JE102433,0,none
JE102434,0,none
JE102435,0,none
JE102436,0,none
JE102437,0,none
JE102438,0,none
JE102439,0,none
JE102440,0,none
JE102441,0,none
JE102442,0,none
JE102443,0,none
JE102444,0,none
JE102445,0,none
JE102446,0,none
JE102447,0,none
JE102448,0,none
JE102449,0,none
JE102450,0,none
JE102451,0,none
JE102452,0,none
JE102453,0,none
JE102454,0,none
JE102455,0,none
JE102456,0,none
JE102457,0,none
JE102458,0,none
JE102459,0,none
JE102460,0,none
JE102461,0,none
JE102462,0,none
JE102463,0,none
JE102464,0,none
JE102465,0,none
JE102466,0,none
JE102467,0,none
JE102468,0,none
JE102469,0,none
JE102470,0,none
JE102471,0,none
JE102472,0,none
JE102473,0,none
JE102474,0,none
JE102475,0,none
JE102476,0,none
JE102477,0,none
JE102478,0,none
JE102479,0,none
JE102480,0,none
JE102481,0,none
JE102482,0,none
JE102483,0,none
JE102484,0,none
JE102485,0,none
JE102486,0,none
JE102487,0,none
JE102488,0,none
JE102489,0,none
JE102490,0,none
JE102491,0,none
JE102492,0,none
JE102493,0,none
JE102494,0,none
JE102495,0,none
JE102496,0,none
JE102497,0,none
JE102498,0,none
JE102499,0,none
JE102500,0,none
JE102501,0,none
JE102502,0,none
JE102503,0,none
JE102504,0,none
JE102505,0,none
JE102506,0,none
JE102507,0,none
JE102508,0,none
JE102509,0,none
JE102510,0,none
JE102511,0,none
JE102512,0,none
JE102513,0,none
JE102514,0,none
JE102515,0,none
JE102516,0,none
JE102517,0,none
JE102518,0,none
JE102519,0,none
JE102520,0,none
JE102521,0,none
JE102522,0,none
JE102523,0,none
JE102524,0,none
JE102525,0,none
JE102526,0,none
JE102527,0,none
JE102528,0,none
JE102529,0,none
JE102530,0,none
JE102531,0,none
JE102532,0,none
JE102533,0,none
JE102534,0,none
JE102535,0,none
JE102536,0,none
JE102537,0,none
JE102538,0,none
JE102539,0,none
JE102540,0,none
JE102541,0,none
JE102542,0,none
JE102543,0,none
JE102544,0,none
JE102545,0,none
JE102546,0,none
JE102547,0,none
JE102548,0,none
JE102549,0,none
JE102550,0,none
JE102551,0,none
JE102552,0,none
JE102553,0,none
JE102554,0,none
JE102555,0,none
JE102556,0,none
JE102557,0,none
JE102558,0,none
JE102559,0,none
JE102560,0,none
JE102561,0,none
JE102562,0,none
JE102563,0,none
JE102564,0,none
JE102565,0,none
JE102566,0,none
JE102567,0,none
JE102568,0,none
JE102569,0,none
JE102570,0,none
JE102571,0,none
JE102572,0,none
JE102573,0,none
JE102574,0,none
JE102575,0,none
JE102576,0,none
JE102577,0,none
JE102578,0,none
JE102579,0,none
JE102580,0,none
JE102581,0,none
JE102582,0,none
JE102583,0,none
JE102584,0,none
JE102585,0,none
JE102586,0,none
JE102587,0,none
JE102588,0,none
JE102589,0,none
JE102590,0,none
JE102591,0,none
JE102592,0,none
JE102593,0,none
JE102594,0,none
JE102595,0,none
JE102596,0,none
JE102597,0,none
JE102598,0,none
JE102599,0,none
JE102600,0,none
JE102601,0,none
JE102602,0,none
JE102603,0,none
JE102604,0,none
JE102605,0,none
JE102606,0,none
JE102607,0,none
JE102608,0,none
JE102609,0,none
JE102610,0,none
JE102611,0,none
JE102612,0,none
JE102613,0,none
JE102614,0,none
JE102615,0,none
JE102616,0,none
JE102617,0,none
JE102618,0,none
JE102619,0,none
JE102620,0,none
JE102621,0,none
JE102622,0,none
JE102623,0,none
JE102624,0,none
JE102625,0,none
JE102626,0,none
JE102627,0,none
JE102628,0,none
JE102629,0,none
JE102630,0,none
JE102631,0,none
JE102632,0,none
JE102633,0,none
JE102634,0,none
JE102635,0,none
JE102636,0,none
JE102637,0,none
JE102638,0,none
JE102639,0,none
JE102640,0,none
JE102641,0,none
JE102642,0,none
JE102643,0,none
JE102644,0,none
JE102645,0,none
JE102646,0,none
JE102647,0,none
JE102648,0,none
JE102649,0,none
JE102650,0,none
JE102651,0,none
JE102652,0,none
JE102653,0,none
JE102654,0,none
JE102655,0,none
JE102656,0,none
JE102657,0,none
JE102658,0,none
JE102659,0,none
JE102660,0,none
JE102661,0,none
JE102662,0,none
JE102663,0,none
JE102664,0,none
JE102665,0,none
JE102666,0,none
JE102667,0,none
JE102668,0,none
JE102669,0,none
JE102670,0,none
JE102671,0,none
JE102672,0,none
JE102673,0,none
JE102674,0,none
JE102675,0,none
JE102676,0,none
JE102677,0,none
JE102678,0,none
JE102679,0,none
JE102680,0,none
JE102681,0,none
JE102682,0,none
JE102683,0,none
JE102684,0,none
JE102685,0,none
JE102686,0,none
JE102687,0,none
JE102688,0,none
JE102689,0,none
JE102690,0,none
JE102691,0,none
JE102692,0,none
JE102693,0,none
JE102694,0,none
JE102695,0,none
JE102696,0,none
JE102697,0,none
JE102698,0,none
JE102699,0,none
JE102700,0,none
JE102701,0,none
JE102702,0,none
JE102703,0,none
JE102704,0,none
JE102705,0,none
JE102706,0,none
JE102707,0,none
JE102708,0,none
JE102709,0,none
JE102710,0,none
JE102711,0,none
JE102712,0,none
JE102713,0,none
JE102714,0,none
JE102715,0,none
JE102716,0,none
JE102717,0,none
JE102718,0,none
JE102719,0,none
JE102720,0,none
JE102721,0,none
JE102722,0,none
JE102723,0,none
JE102724,0,none
JE102725,0,none
JE102726,0,none
JE102727,0,none
JE102728,0,none
JE102729,0,none
JE102730,0,none
JE102731,0,none
JE102732,0,none
JE102733,0,none
JE102734,0,none
JE102735,0,none
JE102736,0,none
JE102737,0,none
JE102738,0,none
JE102739,0,none
JE102740,0,none
JE102741,0,none
JE102742,0,none
JE102743,0,none
JE102744,0,none
JE102745,0,none
JE102746,0,none
JE102747,0,none
JE102748,0,none
JE102749,0,none
JE102750,0,none
JE102751,0,none
JE102752,0,none
JE102753,0,none
JE102754,0,none
JE102755,0,none
JE102756,0,none
JE102757,0,none
JE102758,0,none
JE102759,0,none
JE102760,0,none
JE102761,0,none
JE102762,0,none
JE102763,0,none
JE102764,0,none
JE102765,0,none
JE102766,0,none
JE102767,0,none
JE102768,0,none
JE102769,0,none
JE102770,0,none
JE102771,0,none
JE102772,0,none
JE102773,0,none
JE102774,0,none
JE102775,0,none
JE102776,0,none
JE102777,0,none
JE102778,0,none
JE102779,0,none
JE102780,0,none
JE102781,0,none
JE102782,0,none
JE102783,0,none
JE102784,0,none
JE102785,0,none
JE102786,0,none
JE102787,0,none
JE102788,0,none
JE102789,0,none
JE102790,0,none
JE102791,0,none
JE102792,0,none
JE102793,0,none
JE102794,0,none
JE102795,0,none
JE102796,0,none
JE102797,0,none
JE102798,0,none
JE102799,0,none
JE102800,0,none
JE102801,0,none
JE102802,0,none
JE102803,0,none
JE102804,0,none
JE102805,0,none
JE102806,0,none
JE102807,0,none
JE102808,0,none
JE102809,0,none
JE102810,0,none
JE102811,0,none
JE102812,0,none
JE102813,0,none
JE102814,0,none
JE102815,0,none
JE102816,0,none
JE102817,0,none
JE102818,0,none
JE102819,0,none
JE102820,0,none
JE102821,0,none
JE102822,0,none
JE102823,0,none
JE102824,0,none
JE102825,0,none
JE102826,0,none
JE102827,0,none
JE102828,0,none
JE102829,0,none
JE102830,0,none
JE102831,0,none
JE102832,0,none
JE102833,0,none
JE102834,0,none
JE102835,0,none
JE102836,0,none
JE102837,0,none
JE102838,0,none
JE102839,0,none
JE102840,0,none
JE102841,0,none
JE102842,0,none
JE102843,0,none
JE102844,0,none
JE102845,0,none
JE102846,0,none
JE102847,0,none
JE102848,0,none
JE102849,0,none
JE102850,0,none
JE102851,0,none
JE102852,0,none
JE102853,0,none
JE102854,0,none
JE102855,0,none
JE102856,0,none
JE102857,0,none
JE102858,0,none
JE102859,0,none
JE102860,0,none
JE102861,0,none
JE102862,0,none
JE102863,0,none
JE102864,0,none
JE102865,0,none
JE102866,0,none
JE102867,0,none
JE102868,0,none
JE102869,0,none
JE102870,0,none
JE102871,0,none
JE102872,0,none
JE102873,0,none
JE102874,0,none
JE102875,0,none
JE102876,0,none
JE102877,0,none
JE102878,0,none
JE102879,0,none
JE102880,0,none
JE102881,0,none
JE102882,0,none
JE102883,0,none
JE102884,0,none
JE102885,0,none
JE102886,0,none
JE102887,0,none
JE102888,0,none
JE102889,0,none
JE102890,0,none
JE102891,0,none
JE102892,0,none
JE102893,0,none
JE102894,0,none
JE102895,0,none
JE102896,0,none
JE102897,0,none
JE102898,0,none
JE102899,0,none
JE102900,0,none
JE102901,0,none
JE102902,0,none
JE102903,0,none
JE102904,0,none
JE102905,0,none
JE102906,0,none
JE102907,0,none
JE102908,0,none
JE102909,0,none
JE102910,0,none
JE102911,0,none
JE102912,0,none
JE102913,0,none
JE102914,0,none
JE102915,0,none
JE102916,0,none
JE102917,0,none
JE102918,0,none
JE102919,0,none
JE102920,0,none
JE102921,0,none
JE102922,0,none
JE102923,0,none
JE102924,0,none
JE102925,0,none
JE102926,0,none
JE102927,0,none
JE102928,0,none
JE102929,0,none
JE102930,0,none
JE102931,0,none
JE102932,0,none
JE102933,0,none
JE102934,0,none
JE102935,0,none
JE102936,0,none
JE102937,0,none
JE102938,0,none
JE102939,0,none
JE102940,0,none
JE102941,0,none
JE102942,0,none
JE102943,0,none
JE102944,0,none
JE102945,0,none
JE102946,0,none
JE102947,0,none
JE102948,0,none
JE102949,0,none
JE102950,0,none
JE102951,0,none
JE102952,0,none
JE102953,0,none
JE102954,0,none
JE102955,0,none
JE102956,0,none
JE102957,0,none
JE102958,0,none
JE102959,0,none
JE102960,0,none
JE102961,0,none
JE102962,0,none
JE102963,0,none
JE102964,0,none
JE102965,0,none
JE102966,0,none
JE102967,0,none
JE102968,0,none
JE102969,0,none
JE102970,0,none
JE102971,0,none
JE102972,0,none
JE102973,0,none
JE102974,0,none
JE102975,0,none
JE102976,0,none
JE102977,0,none
JE102978,0,none
JE102979,0,none
JE102980,0,none
JE102981,0,none
JE102982,0,none
JE102983,0,none
JE102984,0,none
JE102985,0,none
JE102986,0,none
JE102987,0,none
JE102988,0,none
JE102989,0,none
JE102990,0,none
JE102991,0,none
JE102992,0,none
JE102993,0,none
JE102994,0,none
JE102995,0,none
JE102996,0,none
JE102997,0,none
JE102998,0,none
JE102999,0,none
JE103000,0,none
JE103001,0,none
JE103002,0,none
JE103003,0,none
JE103004,0,none
JE103005,0,none
JE103006,0,none
JE103007,0,none
JE103008,0,none
JE103009,0,none
JE103010,0,none
JE103011,0,none
JE103012,0,none
JE103013,0,none
JE103014,0,none
JE103015,0,none
JE103016,0,none
JE103017,0,none
JE103018,0,none
JE103019,0,none
JE103020,0,none
JE103021,0,none
JE103022,0,none
JE103023,0,none
JE103024,0,none
JE103025,0,none
JE103026,0,none
JE103027,0,none
JE103028,0,none
JE103029,0,none
JE103030,0,none
JE103031,0,none
JE103032,0,none
JE103033,0,none
JE103034,0,none
JE103035,0,none
JE103036,0,none
JE103037,0,none
JE103038,0,none
JE103039,0,none
JE103040,0,none
JE103041,0,none
JE103042,0,none
JE103043,0,none
JE103044,0,none
JE103045,0,none
JE103046,0,none
JE103047,0,none
JE103048,0,none
JE103049,0,none
JE103050,0,none
JE103051,0,none
JE103052,0,none
JE103053,0,none
JE103054,0,none
JE103055,0,none
JE103056,0,none
JE103057,0,none
JE103058,0,none
JE103059,0,none
JE103060,0,none
JE103061,0,none
JE103062,0,none
JE103063,0,none
JE103064,0,none
JE103065,0,none
JE103066,0,none
JE103067,0,none
JE103068,0,none
JE103069,0,none
JE103070,0,none
JE103071,0,none
JE103072,0,none
JE103073,0,none
JE103074,0,none
JE103075,0,none
JE103076,0,none
JE103077,0,none
JE103078,0,none
JE103079,0,none
JE103080,0,none
JE103081,0,none
JE103082,0,none
JE103083,0,none
JE103084,0,none
JE103085,0,none
JE103086,0,none
JE103087,0,none
JE103088,0,none
JE103089,0,none
JE103090,0,none
JE103091,0,none
JE103092,0,none
JE103093,0,none
JE103094,0,none
JE103095,0,none
JE103096,0,none
JE103097,0,none
JE103098,0,none
JE103099,0,none
JE103100,0,none
JE103101,0,none
JE103102,0,none
JE103103,0,none
JE103104,0,none
